# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.584           	smoothSolver	6.60045840e-03	3.14384730e-04	2	6.25940630e-03	3.11789470e-04	2	false	GAMG	3.69357680e-03	1.59047250e-04	1	true
0.5845          	smoothSolver	6.58959190e-03	3.15392780e-04	2	6.24506520e-03	3.11389950e-04	2	false	GAMG	3.63565580e-03	1.59905840e-04	1	true
0.585           	smoothSolver	6.56945010e-03	3.18878660e-04	2	6.25862220e-03	3.13618740e-04	2	false	GAMG	3.15423360e-03	1.46970170e-04	1	true
0.5855          	smoothSolver	6.56745030e-03	3.18447310e-04	2	6.26025950e-03	3.10863290e-04	2	false	GAMG	3.06267540e-03	1.38350380e-04	1	true
0.586           	smoothSolver	6.55645220e-03	3.21654430e-04	2	6.26346630e-03	3.13961290e-04	2	false	GAMG	3.07318000e-03	1.42045150e-04	1	true
0.5865          	smoothSolver	6.54438660e-03	3.21201240e-04	2	6.26214870e-03	3.14403620e-04	2	false	GAMG	3.57415270e-03	1.35128570e-04	1	true
0.587           	smoothSolver	6.53928740e-03	3.17274080e-04	2	6.26835260e-03	3.13657750e-04	2	false	GAMG	3.14362890e-03	1.42164790e-04	1	true
0.5875          	smoothSolver	6.51197880e-03	3.09605630e-04	2	6.25556730e-03	3.10988860e-04	2	false	GAMG	2.96270360e-03	1.41158840e-04	1	true
0.588           	smoothSolver	6.49513810e-03	3.00530070e-04	2	6.25535600e-03	3.07793350e-04	2	false	GAMG	2.85450240e-03	1.34708460e-04	1	true
0.5885          	smoothSolver	6.49857860e-03	2.98929110e-04	2	6.25878900e-03	3.08911750e-04	2	false	GAMG	2.96043990e-03	1.40141600e-04	1	true
0.589           	smoothSolver	6.50144710e-03	3.01847840e-04	2	6.27621000e-03	3.09207890e-04	2	false	GAMG	3.11273070e-03	1.36853760e-04	1	true
0.5895          	smoothSolver	6.48536330e-03	2.98262930e-04	2	6.27162450e-03	3.10402590e-04	2	false	GAMG	3.04509070e-03	1.32488440e-04	1	true
0.59            	smoothSolver	6.46882540e-03	2.99676740e-04	2	6.27324120e-03	3.10645030e-04	2	false	GAMG	3.16099760e-03	1.40766660e-04	1	true
0.5905          	smoothSolver	6.46221140e-03	2.97835520e-04	2	6.27579550e-03	3.09666560e-04	2	false	GAMG	2.94067730e-03	1.44461000e-04	1	true
0.591           	smoothSolver	6.43719770e-03	3.02502650e-04	2	6.26977290e-03	3.10657030e-04	2	false	GAMG	3.42682470e-03	1.44211410e-04	1	true
0.5915          	smoothSolver	6.43318040e-03	3.02272330e-04	2	6.26706670e-03	3.07719310e-04	2	false	GAMG	3.43666900e-03	1.41081950e-04	1	true
0.592           	smoothSolver	6.42071890e-03	3.05646170e-04	2	6.29108220e-03	3.12715880e-04	2	false	GAMG	2.61464580e-03	1.26736050e-04	1	true
0.5925          	smoothSolver	6.38825480e-03	3.07957720e-04	2	6.26901900e-03	3.12717160e-04	2	false	GAMG	5.51182020e-03	1.10582360e-04	1	true
0.593           	smoothSolver	6.37001860e-03	3.06808130e-04	2	6.27489340e-03	3.08656460e-04	2	false	GAMG	3.19415600e-03	1.42671380e-04	1	true
0.5935          	smoothSolver	6.36371680e-03	3.03505330e-04	2	6.26174600e-03	3.01950840e-04	2	false	GAMG	1.73805950e-02	1.37194160e-04	1	true
0.594           	smoothSolver	6.32598070e-03	2.99208690e-04	2	6.24594120e-03	3.01665170e-04	2	false	GAMG	2.70004630e-03	1.24836000e-04	1	true
0.5945          	smoothSolver	6.29567290e-03	2.91098370e-04	2	6.23816180e-03	2.97720770e-04	2	false	GAMG	3.42645600e-03	1.11882680e-04	1	true
0.595           	smoothSolver	6.26863630e-03	2.88069850e-04	2	6.22953480e-03	2.93745310e-04	2	false	GAMG	2.51957360e-03	1.20423140e-04	1	true
0.5955          	smoothSolver	6.25210220e-03	2.90167100e-04	2	6.21488820e-03	2.96703760e-04	2	false	GAMG	2.53161870e-03	1.21821870e-04	1	true
0.596           	smoothSolver	6.21886290e-03	2.94313930e-04	2	6.19827410e-03	3.00343510e-04	2	false	GAMG	2.19520470e-03	1.02117400e-04	1	true
0.5965          	smoothSolver	6.19040740e-03	2.98218710e-04	2	6.17767350e-03	3.02207670e-04	2	false	GAMG	2.05766810e-03	9.63037230e-05	1	true
0.597           	smoothSolver	6.16334430e-03	2.94689420e-04	2	6.15476140e-03	3.00641770e-04	2	false	GAMG	1.86220880e-03	8.71824840e-05	1	true
0.5975          	smoothSolver	6.12464870e-03	2.92397990e-04	2	6.13089880e-03	2.98812380e-04	2	false	GAMG	1.48016620e-03	6.68443680e-05	1	true
0.598           	smoothSolver	6.10959750e-03	2.95958690e-04	2	6.11225050e-03	2.99774980e-04	2	false	GAMG	1.77279150e-03	8.54938090e-05	1	true
0.5985          	smoothSolver	6.06636150e-03	2.97800430e-04	2	6.09116270e-03	2.99440050e-04	2	false	GAMG	2.20398530e-02	1.48167330e-04	1	true
0.599           	smoothSolver	6.30048200e-03	3.80607490e-04	2	6.25268240e-03	3.22268860e-04	2	false	GAMG	1.18895230e-03	5.92949230e-05	1	true
0.5995          	smoothSolver	6.03505150e-03	2.96816810e-04	2	6.08087990e-03	2.98325220e-04	2	false	GAMG	5.06969930e-02	8.23704900e-05	1	true
0.6             	smoothSolver	6.08072590e-03	3.22490910e-04	2	6.16453530e-03	3.39077400e-04	2	false	GAMG	3.20028570e-03	1.19369350e-04	1	true
0.6005          	smoothSolver	6.09710170e-03	3.06201040e-04	2	6.20069490e-03	3.29456400e-04	2	false	GAMG	3.29513710e-03	1.18744200e-04	1	true
0.601           	smoothSolver	6.01801300e-03	2.79100830e-04	2	6.07049320e-03	2.94906110e-04	2	false	GAMG	1.76889160e-03	8.95820210e-05	1	true
0.6015          	smoothSolver	5.93285310e-03	2.72235810e-04	2	6.02035460e-03	2.93165180e-04	2	false	GAMG	2.87476920e-03	9.87910610e-05	1	true
0.602           	smoothSolver	5.93155360e-03	2.77096760e-04	2	5.99479300e-03	2.94198860e-04	2	false	GAMG	1.61823970e-03	8.29738300e-05	1	true
0.6025          	smoothSolver	5.86669580e-03	2.69112960e-04	2	5.93796730e-03	2.87156940e-04	2	false	GAMG	1.60146360e-03	7.52315750e-05	1	true
0.603           	smoothSolver	5.84293070e-03	2.68796480e-04	2	5.90287840e-03	2.81191780e-04	2	false	GAMG	1.59628540e-03	7.40275750e-05	1	true
0.6035          	smoothSolver	5.81643340e-03	2.67513930e-04	2	5.87255890e-03	2.76311420e-04	2	false	GAMG	1.63408810e-03	7.97793790e-05	1	true
0.604           	smoothSolver	5.78555040e-03	2.65494240e-04	2	5.84362040e-03	2.73703950e-04	2	false	GAMG	1.57151930e-03	7.16681180e-05	1	true
0.6045          	smoothSolver	5.76675950e-03	2.65055360e-04	2	5.81331880e-03	2.71471510e-04	2	false	GAMG	1.90253440e-03	8.70810150e-05	1	true
0.605           	smoothSolver	5.81020090e-03	3.02316130e-04	2	5.95969260e-03	3.94528740e-04	2	false	GAMG	1.52661030e-03	7.39090110e-05	1	true
0.6055          	smoothSolver	5.80251920e-03	2.93713910e-04	2	5.87509850e-03	3.09580880e-04	2	false	GAMG	8.24159160e-02	3.79198020e-04	1	true
0.606           	smoothSolver	1.30145040e-02	1.10801760e-03	3	1.76585720e-02	9.10619630e-04	4	false	GAMG	1.75970150e-03	8.96036170e-05	1	true
0.6065          	smoothSolver	1.13357190e-02	6.64569670e-04	2	1.19400470e-02	6.12229000e-04	2	false	GAMG	2.98974620e-03	1.08078540e-04	1	true
0.607           	smoothSolver	7.36478810e-03	5.63555470e-04	2	7.36162200e-03	4.39064210e-04	2	false	GAMG	2.11326250e-03	1.11594210e-04	1	true
0.6075          	smoothSolver	6.43250140e-03	3.30015090e-04	2	6.90715340e-03	5.38486460e-04	2	false	GAMG	4.02304100e-03	1.39660100e-04	1	true
0.608           	smoothSolver	6.25536750e-03	3.32990240e-04	2	6.79656590e-03	4.81008430e-04	2	false	GAMG	2.02278090e-03	9.09257660e-05	1	true
0.6085          	smoothSolver	6.13405280e-03	3.18280150e-04	2	6.62384760e-03	3.48168290e-04	2	false	GAMG	2.84334620e-03	8.06794430e-05	1	true
0.609           	smoothSolver	6.05553130e-03	3.23046680e-04	2	6.21206350e-03	3.62089750e-04	2	false	GAMG	3.42465420e-03	8.70868120e-05	1	true
0.6095          	smoothSolver	6.20060850e-03	3.21054490e-04	2	6.80037720e-03	4.29420440e-04	2	false	GAMG	1.69525770e-03	7.91952100e-05	1	true
0.61            	smoothSolver	5.86676560e-03	2.73367910e-04	2	6.24714420e-03	3.32857280e-04	2	false	GAMG	2.78088290e-03	6.92595270e-05	1	true
0.6105          	smoothSolver	5.79813980e-03	2.65867250e-04	2	6.04811140e-03	3.17162090e-04	2	false	GAMG	8.16543330e-03	5.55929850e-05	1	true
0.611           	smoothSolver	5.68678670e-03	2.82352840e-04	2	5.94137360e-03	3.25977130e-04	2	false	GAMG	3.46917480e-02	6.71556270e-05	1	true
0.6115          	smoothSolver	5.76124200e-03	2.73906790e-04	2	5.99805180e-03	3.17374250e-04	2	false	GAMG	1.10202810e-03	4.89370680e-05	1	true
0.612           	smoothSolver	5.55154670e-03	2.64372840e-04	2	5.79356200e-03	2.93439490e-04	2	false	GAMG	1.15794660e-03	6.35827750e-05	1	true
0.6125          	smoothSolver	5.49894800e-03	2.59783430e-04	2	5.69010550e-03	2.83369420e-04	2	false	GAMG	1.06104210e-03	5.98246310e-05	1	true
0.613           	smoothSolver	5.49272370e-03	2.60457310e-04	2	5.65213960e-03	2.81330260e-04	2	false	GAMG	1.10864140e-03	5.66885210e-05	1	true
0.6135          	smoothSolver	5.48309470e-03	2.62532190e-04	2	5.63905180e-03	2.83002470e-04	2	false	GAMG	1.46162520e-03	6.23912810e-05	1	true
0.614           	smoothSolver	5.46805940e-03	2.63415590e-04	2	5.62871250e-03	2.82091710e-04	2	false	GAMG	1.31086270e-03	5.89466210e-05	1	true
0.6145          	smoothSolver	5.45488360e-03	2.65142230e-04	2	5.62674780e-03	2.84011590e-04	2	false	GAMG	1.22808130e-03	5.81104530e-05	1	true
0.615           	smoothSolver	5.43721440e-03	2.63987110e-04	2	5.63193910e-03	2.86726720e-04	2	false	GAMG	1.24349480e-03	6.07308580e-05	1	true
0.6155          	smoothSolver	5.42568200e-03	2.60447350e-04	2	5.62932780e-03	2.86103070e-04	2	false	GAMG	1.48791980e-03	7.00805940e-05	1	true
0.616           	smoothSolver	5.40848920e-03	2.57563860e-04	2	5.65256050e-03	2.85217170e-04	2	false	GAMG	2.64409180e-03	5.99131930e-05	1	true
0.6165          	smoothSolver	5.38966000e-03	2.60947880e-04	2	5.64945660e-03	2.89254850e-04	2	false	GAMG	2.01053500e-03	7.34541490e-05	1	true
0.617           	smoothSolver	5.37075100e-03	2.60866400e-04	2	5.65507730e-03	2.90698740e-04	2	false	GAMG	1.05069330e-03	5.62282790e-05	1	true
0.6175          	smoothSolver	5.35879990e-03	2.59044210e-04	2	5.65606980e-03	2.89307410e-04	2	false	GAMG	1.25937600e-03	6.74001710e-05	1	true
0.618           	smoothSolver	5.35073120e-03	2.58442560e-04	2	5.63989840e-03	2.85915780e-04	2	false	GAMG	1.00251110e-03	6.38883970e-05	1	true
0.6185          	smoothSolver	5.32903820e-03	2.55717260e-04	2	5.62571670e-03	2.88109800e-04	2	false	GAMG	1.31300180e-03	6.94003400e-05	1	true
0.619           	smoothSolver	5.29188510e-03	2.56845110e-04	2	5.61800070e-03	2.89722350e-04	2	false	GAMG	1.00357080e-03	6.38279280e-05	1	true
0.6195          	smoothSolver	5.27304490e-03	2.57211690e-04	2	5.59629980e-03	2.85390580e-04	2	false	GAMG	1.07051520e-03	6.82503790e-05	1	true
0.62            	smoothSolver	5.24332840e-03	2.59249400e-04	2	5.58682250e-03	2.81774400e-04	2	false	GAMG	1.08940200e-03	5.58124140e-05	1	true
0.6205          	smoothSolver	5.22775450e-03	2.59044320e-04	2	5.56815990e-03	2.88932160e-04	2	false	GAMG	9.69302310e-04	6.31105830e-05	1	true
0.621           	smoothSolver	5.21691570e-03	2.55681860e-04	2	5.56867870e-03	2.90352340e-04	2	false	GAMG	8.56489060e-04	5.24205790e-05	1	true
0.6215          	smoothSolver	5.20798280e-03	2.47795350e-04	2	5.56689600e-03	2.85033630e-04	2	false	GAMG	8.16177750e-04	4.53831810e-05	1	true
0.622           	smoothSolver	5.20423460e-03	2.42525010e-04	2	5.55976820e-03	2.79506760e-04	2	false	GAMG	5.66754500e-04	3.59549980e-05	1	true
0.6225          	smoothSolver	5.18942780e-03	2.41558730e-04	2	5.55457310e-03	2.84089460e-04	2	false	GAMG	7.19425260e-04	4.47627550e-05	1	true
0.623           	smoothSolver	5.18003860e-03	2.40812080e-04	2	5.54731230e-03	2.81953040e-04	2	false	GAMG	9.85581860e-04	5.86749680e-05	1	true
0.6235          	smoothSolver	5.17969000e-03	2.37780690e-04	2	5.55137840e-03	2.75168460e-04	2	false	GAMG	8.60671240e-04	5.24628520e-05	1	true
0.624           	smoothSolver	5.16483410e-03	2.39494060e-04	2	5.55826250e-03	2.81651920e-04	2	false	GAMG	1.07801300e-03	6.34701000e-05	1	true
0.6245          	smoothSolver	5.15755480e-03	2.40579510e-04	2	5.56519390e-03	2.80963870e-04	2	false	GAMG	1.16710540e-03	5.16472150e-05	1	true
0.625           	smoothSolver	5.15586920e-03	2.40842730e-04	2	5.56840000e-03	2.81774480e-04	2	false	GAMG	9.97415610e-04	5.58271960e-05	1	true
0.6255          	smoothSolver	5.14187550e-03	2.40115360e-04	2	5.56181320e-03	2.81389160e-04	2	false	GAMG	8.44939270e-04	5.07687260e-05	1	true
0.626           	smoothSolver	5.13839600e-03	2.39347440e-04	2	5.54564630e-03	2.79138930e-04	2	false	GAMG	9.02423860e-04	5.76766880e-05	1	true
0.6265          	smoothSolver	5.13146590e-03	2.42249200e-04	2	5.54980770e-03	2.79826380e-04	2	false	GAMG	7.69199420e-04	4.47351360e-05	1	true
0.627           	smoothSolver	5.13354810e-03	2.41200080e-04	2	5.55298620e-03	2.79999980e-04	2	false	GAMG	8.82414270e-04	5.18017290e-05	1	true
0.6275          	smoothSolver	5.12891050e-03	2.41565560e-04	2	5.54933730e-03	2.79454020e-04	2	false	GAMG	8.96367660e-04	4.85596580e-05	1	true
0.628           	smoothSolver	5.12566480e-03	2.39582810e-04	2	5.54135800e-03	2.77952950e-04	2	false	GAMG	7.56717480e-04	4.74543530e-05	1	true
0.6285          	smoothSolver	5.13138450e-03	2.39647590e-04	2	5.53005200e-03	2.79255690e-04	2	false	GAMG	8.12506870e-04	5.13976970e-05	1	true
0.629           	smoothSolver	5.12322770e-03	2.40270290e-04	2	5.51461660e-03	2.78573310e-04	2	false	GAMG	8.53942280e-04	4.64349010e-05	1	true
0.6295          	smoothSolver	5.12381280e-03	2.40277870e-04	2	5.52297010e-03	2.78707780e-04	2	false	GAMG	7.92686620e-04	4.83264720e-05	1	true
0.63            	smoothSolver	5.10977070e-03	2.40215560e-04	2	5.51238070e-03	2.75928420e-04	2	false	GAMG	8.97008790e-04	5.71426240e-05	1	true
0.6305          	smoothSolver	5.09915790e-03	2.38235380e-04	2	5.50635690e-03	2.75917390e-04	2	false	GAMG	7.49594580e-04	4.51376650e-05	1	true
0.631           	smoothSolver	5.08835540e-03	2.39037140e-04	2	5.49941310e-03	2.74804780e-04	2	false	GAMG	7.98709580e-04	4.95798180e-05	1	true
0.6315          	smoothSolver	5.07921110e-03	2.40303260e-04	2	5.49114630e-03	2.75720550e-04	2	false	GAMG	8.25177800e-04	5.23865590e-05	1	true
0.632           	smoothSolver	5.06116870e-03	2.43733660e-04	2	5.47741240e-03	2.74800780e-04	2	false	GAMG	9.62863950e-04	5.73378980e-05	1	true
0.6325          	smoothSolver	5.04465040e-03	2.42688830e-04	2	5.46172490e-03	2.75442430e-04	2	false	GAMG	8.55567830e-04	5.25222250e-05	1	true
0.633           	smoothSolver	5.02882020e-03	2.42918400e-04	2	5.44134830e-03	2.75145660e-04	2	false	GAMG	9.88406310e-04	5.65588380e-05	1	true
0.6335          	smoothSolver	5.01195740e-03	2.42235290e-04	2	5.42619890e-03	2.74956430e-04	2	false	GAMG	9.32830970e-04	5.55021000e-05	1	true
0.634           	smoothSolver	4.99074000e-03	2.42504070e-04	2	5.40043410e-03	2.72267030e-04	2	false	GAMG	8.70669590e-04	4.85700400e-05	1	true
0.6345          	smoothSolver	4.97043760e-03	2.41871530e-04	2	5.38374600e-03	2.71955750e-04	2	false	GAMG	9.43551630e-04	5.15133760e-05	1	true
0.635           	smoothSolver	4.95018150e-03	2.40747550e-04	2	5.36646700e-03	2.69576760e-04	2	false	GAMG	9.14067300e-04	4.99687590e-05	1	true
0.6355          	smoothSolver	4.93740830e-03	2.40349310e-04	2	5.35437120e-03	2.67593380e-04	2	false	GAMG	1.01628420e-03	5.30617510e-05	1	true
0.636           	smoothSolver	4.92071480e-03	2.40859590e-04	2	5.33895470e-03	2.68789530e-04	2	false	GAMG	1.11138220e-03	4.37428500e-05	1	true
0.6365          	smoothSolver	4.91190620e-03	2.40689510e-04	2	5.33583620e-03	2.68289770e-04	2	false	GAMG	1.06909790e-03	4.96647010e-05	1	true
0.637           	smoothSolver	4.88770090e-03	2.37903390e-04	2	5.32608660e-03	2.65303380e-04	2	false	GAMG	8.43863600e-04	4.63597850e-05	1	true
0.6375          	smoothSolver	4.86815770e-03	2.35057880e-04	2	5.31482090e-03	2.63905830e-04	2	false	GAMG	9.50543760e-04	4.97399090e-05	1	true
0.638           	smoothSolver	4.85246460e-03	2.32321590e-04	2	5.30416980e-03	2.65283600e-04	2	false	GAMG	8.27583970e-04	4.37288960e-05	1	true
0.6385          	smoothSolver	4.83436810e-03	2.28577430e-04	2	5.28795220e-03	2.63310480e-04	2	false	GAMG	1.00903480e-03	5.02369430e-05	1	true
0.639           	smoothSolver	4.82661310e-03	2.24904680e-04	2	5.27425930e-03	2.63656920e-04	2	false	GAMG	8.88959480e-04	5.01289310e-05	1	true
0.6395          	smoothSolver	4.81075610e-03	2.24679250e-04	2	5.25730700e-03	2.64413310e-04	2	false	GAMG	9.39834070e-04	4.99717710e-05	1	true
0.64            	smoothSolver	4.80041520e-03	2.23428410e-04	2	5.24697250e-03	2.65677470e-04	2	false	GAMG	8.41445540e-04	3.96298440e-05	1	true
0.6405          	smoothSolver	4.79001420e-03	2.24142440e-04	2	5.23233050e-03	2.66515180e-04	2	false	GAMG	8.87335990e-04	3.90443270e-05	1	true
0.641           	smoothSolver	4.78405080e-03	2.23867090e-04	2	5.22290090e-03	2.67155370e-04	2	false	GAMG	1.29678330e-03	5.27499460e-05	1	true
0.6415          	smoothSolver	4.77926320e-03	2.23672090e-04	2	5.21286330e-03	2.67176390e-04	2	false	GAMG	1.06317540e-03	5.20976920e-05	1	true
0.642           	smoothSolver	4.77296540e-03	2.23246610e-04	2	5.20516000e-03	2.65808640e-04	2	false	GAMG	1.09139050e-03	5.52405630e-05	1	true
0.6425          	smoothSolver	4.77134880e-03	2.23386060e-04	2	5.20776350e-03	2.66169630e-04	2	false	GAMG	1.09723100e-03	5.92111610e-05	1	true
0.643           	smoothSolver	4.76360280e-03	2.23406220e-04	2	5.20558470e-03	2.66713710e-04	2	false	GAMG	1.15633250e-03	6.23725390e-05	1	true
0.6435          	smoothSolver	4.76088630e-03	2.23371710e-04	2	5.20767180e-03	2.68580890e-04	2	false	GAMG	1.04798850e-03	5.45891410e-05	1	true
0.644           	smoothSolver	4.75284590e-03	2.24040020e-04	2	5.20441950e-03	2.69258510e-04	2	false	GAMG	9.06719530e-04	5.15009210e-05	1	true
0.6445          	smoothSolver	4.75188470e-03	2.22527740e-04	2	5.20508080e-03	2.67242040e-04	2	false	GAMG	1.10328280e-03	6.03360970e-05	1	true
0.645           	smoothSolver	4.74720690e-03	2.22269150e-04	2	5.21205070e-03	2.65719640e-04	2	false	GAMG	1.06655340e-03	5.83180300e-05	1	true
0.6455          	smoothSolver	4.74773360e-03	2.21918990e-04	2	5.21351380e-03	2.63668190e-04	2	false	GAMG	1.02254240e-03	6.09105460e-05	1	true
0.646           	smoothSolver	4.75087100e-03	2.19641580e-04	2	5.21955170e-03	2.61354140e-04	2	false	GAMG	8.79627420e-04	4.99568560e-05	1	true
0.6465          	smoothSolver	4.75098420e-03	2.20193550e-04	2	5.22665310e-03	2.63432780e-04	2	false	GAMG	9.73701840e-04	4.96704420e-05	1	true
0.647           	smoothSolver	4.76244550e-03	2.19701050e-04	2	5.23919010e-03	2.64327220e-04	2	false	GAMG	9.81198490e-04	5.30934410e-05	1	true
0.6475          	smoothSolver	4.76607800e-03	2.18729040e-04	2	5.24704380e-03	2.62454870e-04	2	false	GAMG	8.88196170e-04	4.58597430e-05	1	true
0.648           	smoothSolver	4.77086210e-03	2.19128560e-04	2	5.25461150e-03	2.63166900e-04	2	false	GAMG	8.11330170e-04	4.40681460e-05	1	true
0.6485          	smoothSolver	4.76975090e-03	2.20029170e-04	2	5.26849000e-03	2.63965330e-04	2	false	GAMG	1.06525310e-03	5.52478990e-05	1	true
0.649           	smoothSolver	4.77307880e-03	2.20608610e-04	2	5.27828040e-03	2.64770050e-04	2	false	GAMG	1.05884300e-03	5.66527190e-05	1	true
0.6495          	smoothSolver	4.77554990e-03	2.20894210e-04	2	5.29385810e-03	2.67225290e-04	2	false	GAMG	9.91798290e-04	5.35954450e-05	1	true
0.65            	smoothSolver	4.77698190e-03	2.21570440e-04	2	5.30960920e-03	2.68988560e-04	2	false	GAMG	1.04960440e-03	5.96672700e-05	1	true
0.6505          	smoothSolver	4.78529360e-03	2.22453630e-04	2	5.32471930e-03	2.69206470e-04	2	false	GAMG	9.70701720e-04	5.49323580e-05	1	true
0.651           	smoothSolver	4.79506170e-03	2.21994100e-04	2	5.33448320e-03	2.67463230e-04	2	false	GAMG	1.00989040e-03	5.43791750e-05	1	true
0.6515          	smoothSolver	4.80023190e-03	2.23586480e-04	2	5.34349300e-03	2.69717350e-04	2	false	GAMG	1.28581670e-03	6.10931360e-05	1	true
0.652           	smoothSolver	4.80378320e-03	2.22690600e-04	2	5.35361030e-03	2.68888730e-04	2	false	GAMG	1.02506460e-03	5.64458660e-05	1	true
0.6525          	smoothSolver	4.80611520e-03	2.21404310e-04	2	5.37042200e-03	2.67157830e-04	2	false	GAMG	1.11856670e-03	5.85789450e-05	1	true
0.653           	smoothSolver	4.81541200e-03	2.19799300e-04	2	5.38799150e-03	2.66999700e-04	2	false	GAMG	1.14807770e-03	6.04646410e-05	1	true
0.6535          	smoothSolver	4.81712810e-03	2.18820450e-04	2	5.39504980e-03	2.68431640e-04	2	false	GAMG	1.04986480e-03	5.28392420e-05	1	true
0.654           	smoothSolver	4.81714140e-03	2.20794270e-04	2	5.40623510e-03	2.70370570e-04	2	false	GAMG	1.01906730e-03	5.08904890e-05	1	true
0.6545          	smoothSolver	4.81814730e-03	2.21060890e-04	2	5.41916030e-03	2.71355230e-04	2	false	GAMG	1.47910750e-03	7.43646550e-05	1	true
0.655           	smoothSolver	4.82580590e-03	2.22666230e-04	2	5.43124250e-03	2.74900880e-04	2	false	GAMG	1.40916110e-03	7.12441520e-05	1	true
0.6555          	smoothSolver	4.82931270e-03	2.24301760e-04	2	5.44026500e-03	2.78226760e-04	2	false	GAMG	1.30782530e-03	6.96942130e-05	1	true
0.656           	smoothSolver	4.83203200e-03	2.25317640e-04	2	5.44696620e-03	2.79175680e-04	2	false	GAMG	1.61124120e-03	8.03735630e-05	1	true
0.6565          	smoothSolver	4.83703710e-03	2.24052980e-04	2	5.47126530e-03	2.79367350e-04	2	false	GAMG	2.06769440e-03	9.58427730e-05	1	true
0.657           	smoothSolver	4.83745770e-03	2.21843550e-04	2	5.47864750e-03	2.79275220e-04	2	false	GAMG	1.61109970e-03	7.50974140e-05	1	true
